id,TotalStreamCounts,PeakStreamCounts,PeakPosition
3kwb99PcsCYFYcFB0jTr1a,139092.0,139092.0,166.0
3kxFvcB92qQg9wl52CQ7aV,3187750.0,276479.0,19.0
3lgCCIj5kUu8IAbJarm9oz,433221.0,164981.0,100.0
3nAwC1qVqRQYiRCrp6q1dU,5433048.0,148299.0,142.0
3nHbNyuUsVmtwHAcpeOrZR,248430.0,49468.0,71.0
3nkG7srXxyvQpEgiMjQgDm,103599.0,103599.0,154.0
3nnTAS4qhgtZaWtx4MkKQ0,35234.0,35234.0,189.0
3nw5vYaH4qVx8joq3qhtNx,5977950.0,169865.0,103.0
3oIKYROTi2wREKdnqq3yAp,132754.0,72150.0,145.0
3pbbEjmAWUHbGgWV8evyfd,196796.0,61500.0,102.0
3pgwxYRPbYIC6C1J2FPge8,1050997.0,248422.0,16.0
3pmDpi2XUdGGInqXQbOIaM,964068.0,208950.0,127.0
3puPTaE5acvWNGaNSoM3wT,248108.0,87512.0,173.0
3qllaNK66kKxX123f0eKpj,1307216.0,253633.0,79.0
3rtOU0GwlsbCNiCqEDLZUN,5204834.0,392044.0,43.0
3rxbssNItXaXyqc0wJUsYC,1378433.0,389688.0,22.0
3sV8ExJeOGXbanczafavZv,7559340.0,407040.0,1.0
3uT8QfoX0BE8ZJa4h98LDW,29194681.0,1021351.0,3.0
3ukrFH17Zl6iEZ2QJ1Zwiy,34168011.0,451388.0,3.0
3un8UkiPHJjlsrTHQnisXH,21463795.0,2119284.0,1.0
3vWCRttEOSRmXZs8jfAPSX,1011808.0,368503.0,27.0
3vsmNXDJsCUt2ESWPwFaAv,1863742.0,311533.0,56.0
3wn8HJNjkY4wzTBy35ZvQ6,16602224.0,307973.0,9.0
3wrzXRNJVxwOByPpYjyujB,505627.0,54096.0,109.0
3xlhYIhZ7heAvohmw3uyfd,106967.0,106967.0,123.0
3yWacnoBnM0lrzLmXAk44d,5275513.0,384742.0,25.0
3z6En4mQQJiDQquVkOcBam,179787.0,179787.0,171.0
3ztP5O7dJSha2PG429eUCb,1818811.0,260267.0,53.0
40jjlmDAskFndmzjWVoCQk,1499057.0,423617.0,42.0
40pWxpbXoBYGPCiofujjZ6,12624219.0,787280.0,9.0
41DlPJXKTCypXdf2eSqa03,25716750.0,1394677.0,4.0
41aMYNen9G7uUbqLfV65cF,10865905.0,144296.0,58.0
42mIT9wfmgA48DTN8GmCxX,631824.0,125723.0,19.0
43T0YSkbVXO2gBTJriZhdU,67380.0,36561.0,111.0
446ygEWkggc5FMbBPQSMuM,14349543.0,944950.0,7.0
446ygEWkggc5FMbBPQSMuM,14349543.0,141080.0,7.0
44UFK3c62FzOHSemTpz8ZM,49340.0,17731.0,185.0
44sYmL97Lv8mEbzgANFkPD,3012506.0,308995.0,71.0
45Mswno1F7FoZkcmQkp7fi,27366853.0,405591.0,1.0
45PPoUgqs3JrhkZGEzSUHT,15613434.0,232435.0,24.0
486dVHo58R4EhBQjcYF2NX,4186371.0,739669.0,5.0
4A4Qdq6Jl4XilO2FS1sq2y,612333.0,138091.0,147.0
4AT7ZRCPu3jDxA4Y22IO22,1940749.0,157416.0,27.0
4AgFXIVT7hVhBZ5DEOaLu3,25230726.0,297018.0,3.0
4CUvVaAYuXtvYURLFz7EIL,52697654.0,468550.0,3.0
4CjJf5bzvv5ZuLf2FJqlWY,2193218.0,131918.0,43.0
4CrTXVuKQnFlIoscIDgMCq,222741.0,113944.0,135.0
4ElFTH8hqX7XkzRbCtktfi,1059663.0,241953.0,104.0
4HHtyJdZVuefcyRmBUcyth,1032380.0,191288.0,50.0
4Iz5EWPCAT8jYNk4IpLoll,26113720.0,257013.0,10.0
4Jp3HONKA2ztto0nDs8Qgt,179747.0,34679.0,128.0
4LAdZsiks8vsw3e1iZQgVY,1937971.0,162189.0,170.0
4LOhNmNsr4JSSQqTIsrUo1,2460023.0,87875.0,9.0
4MRXbWH2BzuUZcoabj6HRh,12080824.0,136114.0,26.0
4Mne52NZGUzdlPZSzjQM5f,96261.0,96261.0,142.0
4N99EuIjwSSFFFMDfTeOLU,18015388.0,230886.0,62.0
4NTanSVXBkQ2NmDEbr2vLE,17012827.0,865973.0,8.0
4NjYMfjV1bonlQxQFUjE4Y,3424228.0,139557.0,71.0
4OXAneZHFJyQV1RuzCzmH3,6106346.0,257056.0,79.0
4PCh6DAkUYKnEmvjV4ouOs,3764012.0,663676.0,7.0
4QjxvzEFwb63NZ1pp3wvHy,861532.0,289666.0,4.0
4QkTMKgtkI6P9v9NRzSswS,861354.0,249098.0,103.0
4RZJObXQzsKQLd25LBjBG8,2811427.0,133343.0,48.0
4Rbnxa7kFSpCHNPJ3uZhtR,5366270.0,181738.0,9.0
4RwQ5UUOgphhjBM8zF62RQ,483833.0,140011.0,31.0
4S0uLMXRoAjFfIJOW7A8aW,14974127.0,183005.0,2.0
4UxaMIzEAHLGmNeLoutSaL,30650.0,30650.0,180.0
4V1BqUA97pWQpPB3gxWwoQ,2776172.0,139024.0,3.0
4V2MZcxyltQ4oKSdXOZoV0,109543.0,55435.0,109.0
4WZf4gJ2MvBec6XPdUiqcq,7331168.0,508333.0,19.0
4WZf4gJ2MvBec6XPdUiqcq,7331168.0,80310.0,13.0
4Wc98oLOg1IuVCGqIhTDVj,79521.0,41333.0,178.0
4Wxtt0dAbPrXZDu4wfR8dN,947724.0,105261.0,147.0
4X2iEvLVDm1Acd8Xmxw1ZC,5566253.0,290256.0,5.0
4XYIKLWUw0QYjcftHNvAYW,1862215.0,321736.0,50.0
4XkEva4YsNmPQBLe8V126L,1454877.0,140578.0,152.0
4XzIYDVTvh1H4Egm50RuLw,41212.0,41212.0,150.0
4YJVXeScYoka1p1cAWRqlM,440768.0,195504.0,91.0
4YSryHqsD82Krc81l1EJD5,5834278.0,196049.0,52.0
4ZEcVT9Po6mt11r7dr95jB,215683.0,116950.0,129.0
4ZVb8ZUjzUJOTP1RNqUC9y,226267.0,122421.0,111.0
4a5wfF0SGh3XnDSvihVw79,844478.0,35000.0,80.0
4acXEYw7ayyJnm9GXDrqiL,10863450.0,1097224.0,4.0
4av2EVm9R6KhtXjxKUGTW5,63598.0,63598.0,174.0
4cS5TlYZ4OlOVKYaSvmZK3,7820.0,7820.0,102.0
4cdY6unqCUrHHI7KOELiaq,148625.0,148625.0,194.0
4cdlZnUEuT8EYisPQkf01g,1836757.0,261361.0,61.0
4eeflgjzTF8xN8U2E0dech,14791076.0,748266.0,9.0
4exlWP8cokkWVCvyP3kg7c,48889695.0,1611555.0,1.0
4feNnnBOPGY8VaoIk1Q0Mp,91467.0,91467.0,198.0
4fj4Jn4nw8fGX8xdbCntJf,37723176.0,768047.0,8.0
4fpd6aRKixkz7usrx7QQkh,84236.0,23868.0,146.0
4gaxEUZE4z9pJAVTSFwgQI,16722214.0,462820.0,28.0
4h3K653rm69JYWpO4du2BJ,18499965.0,200333.0,80.0
4hdOYl6xm8ry6hZzn9pBqw,1869772.0,440525.0,32.0
4ih9noxBfg7euMjCPO0qNH,24377134.0,477576.0,1.0
4inMQ83GNpQ2OHDredH5hW,198675.0,51245.0,157.0
4jWmhzf53Q0ZvZMuGdiR9x,29545653.0,580811.0,9.0
4kjA6oaloTf6ndyntyhZx8,181490.0,100329.0,149.0
4nXrVH5xwN1w6TpmP7uu8n,35749154.0,1283117.0,4.0
4oGgxjxVOI69h9uOpHOzwn,5142964.0,515495.0,10.0
4pE1DzYULn6pgud2WcqNs3,2163562.0,380466.0,8.0
4pLNKd4adQqEUvDfm4Q6wC,1518298.0,187179.0,61.0
4pVdTj38qEwfPNjv1LYbu0,105423.0,105423.0,199.0
4qJSUFwZFouto5VZUlln75,32790046.0,361430.0,34.0
4qYfRfSxsmhJ1WMaywtLyI,44847339.0,2119284.0,1.0
4r12MbGoZQBt6SQpFyFXq8,508507.0,177414.0,118.0
4r7hIDwLsasMfj6nk2Wrib,2411587.0,137242.0,43.0
4rIBbB1vt0lEKDG2UTmfP0,3713452.0,309589.0,59.0
4rPrBNnDgdZpS5gosHv0yr,1749424.0,126036.0,33.0
4s9KzC1CduhQWbekLNCLLB,90532.0,45914.0,152.0
4tqXSj46umlymdIxqY8zso,12988266.0,646137.0,13.0
4uZs35Zm7ivjQCM7v5nQj8,1399496.0,145127.0,118.0
4wC1f4Of7cufpkMCESrvAn,205311.0,68135.0,77.0
4wKcqsZZz2tN4JV7WQfQ70,355787.0,95903.0,10.0
4warbIYK76jjJOe87170eZ,55225.0,55225.0,168.0
4wuiHjpRp6Wm0SbNPvDs0W,763944.0,209674.0,112.0
4yD0oJQJOi8KknbskNpjGC,1417375.0,172374.0,114.0
4z5dAyLMnkKSHkOkwbR1RX,568870.0,90664.0,34.0
4zKM1dGCOYC2NYN8itGRQz,93594.0,93594.0,167.0
4zZ8Ulh3NTPoBLZjdVCm8e,116270.0,116270.0,124.0
50NsdT6u77MIFociYnvzsG,1822570.0,90792.0,1.0
5106KTen3ogiqKTYXnPbsW,839242.0,85432.0,43.0
51CcyloBVIi3VarN6KbSjv,36867.0,36867.0,142.0
51bYFYWODfYOZU0rwvjiCc,6159059.0,176075.0,32.0
52cD79EubHFgrw4lW0AnGB,2381098.0,274641.0,59.0
53UddVPWHb9p46hhcq5ix4,397254.0,109542.0,138.0
53zusvCJkyGYjEZ6bnLIjh,5837423.0,212485.0,49.0
54EzTMmlLYab5d9psfwmxZ,314784.0,130369.0,31.0
54UNNgtE3zzERwTuWSQLqd,27245076.0,301255.0,5.0
55K3e7BGewGDUJ4ZQwkh7M,47044.0,47044.0,165.0
569B75eNRVDABuNz286Npc,73052.0,40200.0,109.0
56n21o9wtl9IjFVsGe7BG1,6417064.0,137463.0,62.0
57lYw21pS9FprSeJimskIC,3134767.0,386620.0,3.0
59LeatGytui1mQleoiEnWM,1803971.0,275083.0,57.0
5AmFbL7MClvRYfzae0EUHn,129120.0,129120.0,177.0
5AsZiMkbxLlR68WM3HHKWZ,388885.0,215484.0,113.0
5B66uVtd4X6Tls9I2VQm4N,4912795.0,172183.0,28.0
5BJqg07SKgmFnVLOBmLFvq,2856101.0,174790.0,109.0
5BO3cbaQDOtf9uZajElRAB,48157.0,48157.0,199.0
5BTzf3doGTigDIYUFtbkI9,40282684.0,381862.0,17.0
5Bti0azlFhMattVY76qFr9,33175625.0,259409.0,17.0
5C1O3fpMsiisJpHiB1uuDf,18234432.0,565059.0,13.0
5FFVQGnZuJt9iAYpasTeq4,2175684.0,237576.0,40.0
5FLgwSb4vP10d0nIo5N0tR,25608.0,25608.0,169.0
5Fmtix3LkYpcXI7nVFpEyC,764465.0,176118.0,27.0
5Fx8zxEEaPMkwzM00JFr3N,2002989.0,89361.0,84.0
5GXCpnyiCviIiAiZn13tzn,1841364.0,42416.0,72.0
5H7UgZQk2p5x4nmeuDjmE4,2602486.0,295145.0,3.0
5HuDnBhNLj5m865LowtgZQ,1414783.0,270085.0,28.0
5ID0XfoI7DalBK8veu0MFC,224916.0,224916.0,83.0
5IO873C4IP8pXdsXcJiBes,3055293.0,67895.0,73.0
5IZDnmnMBzLnE6APoYL26d,7990608.0,1394677.0,4.0
5J3m0taZ0W1E9HTE0MwcSv,27994408.0,680502.0,9.0
5J90ah0ppUSev1uahqQiN6,20172080.0,262317.0,19.0
5JTZCDMaElB4ZBJc41YhMB,1625080.0,317012.0,41.0
5JoQSuMrHdu7BcgIY9hDcX,1893235.0,352814.0,48.0
5K2VTtm9skwbbVP54E0I4E,2029901.0,408928.0,6.0
5KWeHCDuYBslakPuaoQ9yB,1116292.0,120261.0,6.0
5KYv3kORBKUmVEoqbRRWxt,2420762.0,204511.0,12.0
5Msoarj5hk9LguTtiIyqug,16593558.0,430926.0,2.0
5NxZpeMGUQ5T5At5xZM5Hf,1081028.0,117716.0,48.0
5OrpSDeWfWr33q0a5Ydfhr,890756.0,216443.0,111.0
5P5lTAd4r6ro0rMpjwg34u,100893.0,61727.0,80.0
5P7kRfpLaQRQsHKhgqximh,754392.0,210060.0,48.0
5PFMVgxcZ5BXQQHCi8vsCM,705160.0,237352.0,38.0
5PGh9MyKry8slG5AfvD1eD,12206960.0,453116.0,12.0
5Pm00siVfiAzfwKiYa3C4U,139841.0,30603.0,96.0
5S2ObREaW7Dl1XMMC7SxGX,1675621.0,396046.0,21.0
5T6j0rfpCDBzAxC8Fpd0N7,37147128.0,399579.0,2.0
5TtNxUZBjYR4wgzOpHpS7h,5869522.0,387295.0,23.0
5U30iZBlmxkpHqzb1OSnBS,10191216.0,131429.0,77.0
5U5aFzSWZVGe5gg8eCc8ft,2115990.0,38105.0,62.0
5UeD0rVFJXXl3HGjKiZbrt,222659.0,22623.0,166.0
5VGOYjxkEaf19LoRPIolD2,3349944.0,282581.0,78.0
5WHuqG7vz4Hy0BU47fPpVp,1894989.0,38814.0,108.0
5Wgify5hhk544rP3bSp38q,2194512.0,183099.0,50.0
5WkJN8HoGWMrd0yDI0OxwA,197713.0,197713.0,130.0
5XfGQZA0ioQAWUjlyJRcHc,12200077.0,553753.0,8.0
5XfGQZA0ioQAWUjlyJRcHc,12200077.0,84806.0,8.0
5Y2oddbjVGb9vr3ZQroSQF,38816.0,38816.0,200.0
5Yau5Tu3KRT9ojyIsv59Um,32261.0,32261.0,181.0
5YiNxgEQQTuFi5dKLxxjWm,7602469.0,383332.0,27.0
5YiqPAVbiFUj1G1qvbXo0X,7963169.0,296463.0,14.0
5ZFkQ67FtnmtWLVh2AkAhi,127580.0,127580.0,195.0
5bDYi5F6QeZvjxzF6WUfea,5015745.0,818219.0,5.0
5c1jQljrWLboweMtHesFT1,144378.0,144378.0,183.0
5ca1aUHYwTDNO5E6unithq,2310134.0,468115.0,33.0
5cml547MByVlaVrKU2lJTg,17117491.0,269824.0,18.0
5cn5oHiXJTLiuthgbgfkMh,6692717.0,221842.0,104.0
5dZHey2U2xrNpvgyop8URS,5183425.0,171975.0,2.0
5f4u0kPnU21qNe6fXgAUiV,3843856.0,389753.0,26.0
5gBLuVQ6Ba7Ab6nlTROxFY,2023651.0,176398.0,43.0
5gn0Df0Aa7EM98shC3daR6,1612317.0,199219.0,137.0
5i17rzCuZfYVzoP441PXGu,57729.0,57729.0,107.0
5iMdP8UpQS4Vn43R30fhhs,113514.0,61142.0,130.0
5iZHnufFUgATzrpGgH1K0W,38742587.0,329462.0,1.0
5jL0h9UUmy8NXq5Kz0E7Po,289938.0,87216.0,108.0
5kJMW3pK49PvQDtpVryHf5,4177735.0,229069.0,31.0
5lGvFOz1d6659Llxqx1qAH,157535.0,157535.0,191.0
5m6oe6saYJkVSbouNrNfUw,191609.0,191609.0,144.0
5mBWIm9EGnhZRYBYgAS72m,4859900.0,139024.0,3.0
5mG5cQE6SEYxnGCX3I09IC,4167999.0,511007.0,2.0
5nD5PVXUkIpv0WcwfNFrgS,19783090.0,237792.0,4.0
5oCu6XaPGcaTmpMX3NnQ4m,30489.0,30489.0,149.0
5oFEvbM7lGnx8jfAkuhVyo,16916377.0,1409741.0,3.0
5oFEvbM7lGnx8jfAkuhVyo,16916377.0,207393.0,2.0
5oaIMITSxQkzWe03fh2FUU,37949.0,37949.0,163.0
5pf3f5rhtUnZ1PeTcHKVdz,3796467.0,77684.0,9.0
5pjrSk2jdRrFUfQuCQrQC9,2439008.0,195835.0,6.0
5ppEcbmLECxrMYgDxwIJaP,483274.0,126564.0,186.0
5qbjUmVV1yOOjcMOInNPYD,14388792.0,283242.0,18.0
5qr3vaUs2uL0kdyPnNG3VA,112512.0,43275.0,128.0
5rvn7zGZYmFDq27Y2P7tPu,72477.0,37150.0,156.0
5sGAdzerznua6nkFZr4jW6,2734661.0,278339.0,69.0
5tGyy0xulegIEiuJij70WY,195947.0,74202.0,16.0
5tdz7T4hTxA1ipJMBe24uX,7082172.0,231368.0,78.0
5usije28Kb2Dvzg1kZaa21,44717.0,44717.0,150.0
5uye47llqkE8Oyn56Y3IkW,1242185.0,88350.0,26.0
5v3J1lYjtJgEM1buAa1Oe5,538379.0,173397.0,61.0
5xfeQsy7aUdM1pHvTRZMDI,314488.0,91136.0,49.0
5yNB5nPXblrSwtS9d0ssAU,2418939.0,269936.0,61.0
5yrPkBvOBvqfSjDhoRzDlO,10429463.0,455060.0,3.0
62SFLTN7txImu8pQwBMP6A,14187288.0,490522.0,4.0
62bwj2FZsr0ljcap1FEf8g,5452960.0,348854.0,41.0
62yjCIcPBDX9v2XubelRxt,46332.0,23311.0,119.0
63q4o5Nh1ykbhdo4rKEW9c,4821415.0,117193.0,29.0
63qZf6349d3ngku9hrzLac,4621009.0,244380.0,5.0
63sss8NjI2cmUWe1D3WwnS,239602.0,124102.0,197.0
64MtOI3pXkAdqluI5VH2bC,548401.0,140858.0,84.0
64MtOI3pXkAdqluI5VH2bC,548401.0,25475.0,54.0
64PCybDxes3edHijrcsPV4,5193047.0,794218.0,6.0
64uzIqhEOq1veSVO03Ux7D,1331020.0,233527.0,111.0
6523STZxyVjkdIKPB6CHfH,617583.0,92398.0,27.0
65uxT4ZGe6eOABj1g5V2Fj,402297.0,59320.0,78.0
66KCoeGPimoVR3FInucM9Q,712929.0,99339.0,29.0
67Cxa088HT5J5OJ0SWB6Ip,886702.0,95847.0,145.0
67XDF7KTKW0aBj1Sj3gi6x,62546.0,32341.0,175.0
696w9BHmEY62myVCSDyrYW,7254143.0,108923.0,6.0
69CA72t8PPWgEFExXhuqII,698647.0,233404.0,80.0
69EwGs863aPS8olgCWtZ8J,30506.0,30506.0,187.0
6AH74QQxzjqTsvj7lFQoqy,493504.0,177747.0,131.0
6Aq4aOWwYShupneZy71zE4,760342.0,185614.0,55.0
6B4AdZzwagId7wvWeJEkiq,1145013.0,129176.0,11.0
6Bh5qRgU4AysQh3Vv2N5Nt,907851.0,99575.0,51.0
6C1uzaA6dThCNQt89fk4kJ,99001.0,99001.0,158.0
6D94p9ASguBcYlDC0o56vx,24980485.0,542111.0,24.0
6DyotcCWPqKQT8YWireU6L,11698842.0,213607.0,65.0
6GJi4nSZOiTOU2FhsgxWyH,17816142.0,584785.0,1.0
6GUGn0yUS6PvyYIXOoaT4j,1190423.0,239868.0,29.0
6HE6jZ7J0T6Rry0lcGTZYv,416380.0,101899.0,22.0
6HGOxrNik4iPurqStawTFQ,7476733.0,1868074.0,2.0
6HpkHTTwfVmSoopeloHqOp,5195822.0,457464.0,4.0
6Hs2xIgB8nzyGFDvVA8lFa,33778881.0,346132.0,4.0
6IHLOkgZftkcqS3fM0jMCT,14574495.0,769703.0,10.0
6INhamAhXUTRuXliyDirMV,394941.0,209674.0,112.0
6IQ4jy1T0Ddkfmo8gfrzL4,34698.0,34698.0,129.0
6IUEwlNgVnT5CYeBuq6DTH,1616548.0,652862.0,3.0
6IXoUck5836HxHL4y1DoYu,60119.0,60119.0,153.0
6ImWeruCQWxZ9WNodYwjvg,158280.0,158280.0,179.0
6IrjIvxxqZuidkENjW72Q5,249298.0,58975.0,109.0
6JCgjW0daPZ2hkkciOPTX4,59475.0,59475.0,140.0
6KgZf5gZgF1KLNxq1qZgHP,24693899.0,777726.0,7.0
6MgCMS8q3NA89TnVuPLvIN,3051108.0,380466.0,8.0
6NAlg9IZh3T3uQVeBtmjo3,162443.0,69650.0,63.0
6NCBemUJvjspFiLuATSUm3,175176.0,58734.0,74.0
6P7xEmk7ZZYz0AV84uOwiW,4475128.0,568782.0,11.0
6PmjpeFEpxxAmuVmGkdWPJ,230957.0,120914.0,130.0
6PmjpeFEpxxAmuVmGkdWPJ,230957.0,27531.0,55.0
6Q2oEdOhRjZ1DTv2a7j0lN,5932603.0,228624.0,84.0
6Rah0twMGdoudVfDpscqpo,133391.0,133391.0,181.0
6SdPpLl72QarBuaxv7FNGw,1158560.0,246843.0,31.0
6SjnTRDyTM162pPOAM0O8M,792609.0,98550.0,62.0
6SlgEjTI7VVT7FVFfDAx17,177847.0,55363.0,84.0
6VXVYATpQXEIoZ97NnWCmn,47987480.0,554094.0,2.0
6VvFEO2TRnAm3AIjItNSuU,164551.0,164551.0,119.0
6Wi18yv3aoO0ZF4uulguof,5193949.0,168179.0,55.0
6Yr49px8UOb8LEwY2eORNV,1298986.0,35000.0,80.0
6a1uj8onBHUi6TKSREPxHY,1480883.0,363693.0,48.0
6aeU5IH8DB1qHK5jRFTNUv,3366413.0,185884.0,7.0
6ahYdGHGTfy83VwR4AhQi9,287997.0,157206.0,135.0
6avf87RlBlDYMbdcRx2tDK,610765.0,212839.0,120.0
6bXmKNVe9YIjoyDbz04nWg,2084587.0,93749.0,39.0
6cVohsG3hJgnctUZ1eLJFH,352262.0,64407.0,59.0
6cc5PzJUddXskJGHJINw9F,694571.0,694571.0,11.0
6e7oHe23DEca4sEOgu5bPd,203319.0,203319.0,82.0
6eOD2p1cGmxLiYA0UR03O1,243608.0,123318.0,141.0
6eZXnm0149lcpJYP2GAPvP,99219.0,99219.0,164.0
6ecdnYq7ob5tvxlT3U2xwV,1522801.0,183604.0,175.0
6f7M5UzYYeLFCMIBQhxk2J,10505421.0,631748.0,7.0
6fDa6IEt8EAFkHH4hShFK4,2927358.0,105857.0,68.0
6hLEsk1t37XKNwtTQ3iI1b,1080279.0,167425.0,17.0
6hUpxEKFSjS8metuA1yxlf,7186627.0,273953.0,48.0
6iXGivPFpsqKmrINhIbPvx,33585390.0,225401.0,10.0
6jOP08e9PHDnoF3reZcePE,3443768.0,204370.0,4.0
6jcLKVmEKAQIXIVHJZ8vzS,22032395.0,259629.0,46.0
6jdOqxknJi9PTw32wd3eJZ,210281.0,210281.0,96.0
6kCU6i8iRrAAmJJ8Sj4JYC,13248410.0,357148.0,44.0
6lhwqbxrVsfCdTpfb7ga34,1680550.0,248911.0,66.0
6lmJXxTcLTe6bdgwSfTqhO,1099122.0,54857.0,44.0
6m1oexLqQpf9nbrkrHXOWc,1809114.0,54935.0,82.0
6mnkGSgd8eHVv1C38pDP9o,1300723.0,93949.0,85.0
6muALFzH8p6LSY7b4vwOdi,76642.0,25834.0,86.0
6omqlTpk0xulezHygipOZx,440074.0,176246.0,118.0
6osYEcGOlS3jEedcW96GlM,47994.0,20519.0,16.0
6r5o9yIc16ZvymXUKJQ1yy,6126408.0,710654.0,8.0
6s9xQXSKc8tYMe1ZH5aiYs,1444646.0,308446.0,48.0
6sIWcLjuMvOcxAfMOx1kbB,1484904.0,201277.0,76.0
6uxuJ8Fr1AAfSPJUF9N1yr,31718731.0,339091.0,1.0
6wf0EooFR9eCHQ0AbBbC6q,196741.0,70123.0,64.0
6wf0EooFR9eCHQ0AbBbC6q,196741.0,12666.0,45.0
6xKs4CnVadRzdNZ48vhT27,4703691.0,258987.0,54.0
6xNed18guKRAOZMkvlxFA5,132820.0,132820.0,178.0
6yLbighkE0kn1OH9zd4aBi,347695.0,227833.0,63.0
6zrQLaZG0OlT63oUDwFKri,2849939.0,139759.0,66.0
703QXwWn5KdNaoviarYHAO,4191519.0,219394.0,1.0
70SyyW2Z1A5UNY3g8bPo5I,1798259.0,126403.0,2.0
70cMlm2Ib00pnJHtjMem9b,167076.0,26268.0,125.0
719Z1dnp95fwmbs2st1PKn,213029.0,106806.0,144.0
72NMPuJCRsOUoXQJdzVfdo,6551566.0,658324.0,15.0
72ictTz6o0dusD2QpCn4bn,8814132.0,362039.0,39.0
73ax9vvEPz8yXm9TCrn2Y1,694984.0,291815.0,53.0
74WxAcXpJGlxjGee6elaiX,139968.0,139968.0,105.0
74bsZnXDo2BKMeFJcEPLb9,41491.0,41491.0,133.0
758HpAro9xbPugUESFncw0,442445.0,186025.0,62.0
75NgcOsgURBLTPpRzAsxp0,290706.0,37250.0,156.0
76LJNZFUi9NOGkpZnIIRVX,394124.0,251200.0,71.0
76UWLyJm10LudXC3rdYSRO,1215368.0,270518.0,85.0
76zJmpyMFX49tGT3u06JaK,1184161.0,296642.0,13.0
786cTF2koRtvnQd4HZCrJi,1974777.0,248911.0,66.0
78lw4wahFNotXb0mOEtPkM,12440870.0,416895.0,20.0
79ME0P8ch9estARqe674HK,1301669.0,130240.0,8.0
7AD5F85waSb3yZxZxEXhJM,20134331.0,269455.0,20.0
7Cjsw965r7mVK888ZqP6Wo,8332574.0,587251.0,18.0
7CoOFEoC3xg3iJ2srBsizf,1788583.0,179034.0,106.0
7D9tiidrBDQRgCENeIhko0,680461.0,225383.0,61.0
7ESH2ntyD5Bb1XckoJU554,2929790.0,581312.0,19.0
7EaPodlfG3tbhshy7MKzTL,706099.0,163422.0,75.0
7Ebm9NxzNhUX2FxzBl1kwm,491646.0,321439.0,41.0
7FX4Ae2nf5U6Y42AEMR9lc,2039087.0,342256.0,48.0
7HEXZEi0o68fflNYw4xhKB,732653.0,166798.0,56.0
7HEXZEi0o68fflNYw4xhKB,732653.0,26424.0,52.0
7KNVYQdx7arRoeEJi9C9IR,769381.0,31600.0,84.0
7LVrrX8pkzI9fMF88nGabt,34177750.0,627702.0,3.0
7MObIQOs5ESkbcihA9dcsz,974084.0,178226.0,22.0
7bgTQM4WaCDHMVxYxP78qq,734987.0,229396.0,121.0
7bmk1GEufZOrycr3HXZGN2,31669.0,31669.0,148.0
7bn8ckDTI4EQIKZ6jRL4K0,336125.0,171030.0,60.0
7eDrdQ7PK9Xm1CZCKWsgmH,12488035.0,211850.0,19.0
7fBS3lMEHU3XIzn6lXgH3X,530102.0,108367.0,26.0
7fCeYpR02Q8JVuD88hJZVT,15110169.0,959841.0,8.0
7fFvPlrcO79gXfErRuqaoC,1362223.0,31850.0,7.0
7fNHfgOxPLcg4mQLhCnOHB,16410775.0,194027.0,87.0
7gSQxwCpEMjg8wb6Y3oqe7,20129588.0,739010.0,6.0
7gSQxwCpEMjg8wb6Y3oqe7,20129588.0,114479.0,6.0
7h2zqUH4bYyknNUxsYnS5V,15581231.0,210065.0,33.0
7hkvAaJNRlnetwv8Se2kDA,2875331.0,201152.0,46.0
7hzVxbVA6Y5t9YDzpSgdRS,2080029.0,175850.0,12.0
7j3XQm7RR8T2EzaYtYK4rc,15439425.0,287363.0,51.0
7jLSThU5Kg1RWt19Leiaxm,50007517.0,582379.0,1.0
7jbnA8sL3dpOYRrFrVURf0,454822.0,129394.0,96.0
7kKu4NWeBh01I6aTIEP9bg,6635336.0,444311.0,27.0
7kgzRBNkBRArtTPkYjWLYT,34510666.0,314877.0,9.0
7kpNUrBDYDoX6QKGzrBD1R,18516223.0,394385.0,8.0
7len778YJVqS6VHtUZ9SrG,1021814.0,183141.0,60.0
7len778YJVqS6VHtUZ9SrG,1021814.0,37318.0,23.0
7lkWAB0Ru7WEa0mkdgiqJG,3742274.0,283351.0,1.0
7mA9oPfWSMXKOdPZqyow55,140261.0,140261.0,124.0
7mblTCdc14ylJ1JW71MODb,7723737.0,710311.0,11.0
7nmpSarD95GZjdlzIpSKZR,58863.0,58863.0,155.0
7oBUoEbCDF748UkHnLusUB,26547962.0,186985.0,5.0
7oX6qKTnKeVG6iT0qG1i29,4357434.0,151996.0,32.0
7paCdW3grnoEi95tjO1OkG,7830158.0,211593.0,110.0
7pqx5vF7DzkVtEdsXQ9iua,3425109.0,308446.0,48.0
7rBaTQRsf7BHcFfvXQBSHR,65707.0,65707.0,163.0
7rIPVGTU46ILYVrrblSu4P,185302.0,80239.0,81.0
7rjtRM1AgmmraeTTX8tofW,4602607.0,1015097.0,1.0
7sZgN8O9VpGPbNv4TWfvTy,203317.0,75152.0,139.0
7sZgr8RsXkDwkmiQok691a,4043214.0,190265.0,85.0
7skGrIrRzO0APhASzAKfNi,1706404.0,44908.0,90.0
7ssVARiCxa9KentfZXhZEr,516579.0,113367.0,23.0
7td8DTWoGC9u9db37mGHX6,13190186.0,473231.0,8.0
7uowi8hg7oAnwhOddWyy5r,6648.0,6648.0,134.0
7vJyCz6Q8AE13xfPo6iQAz,2093232.0,94591.0,6.0
